,Name,Manufacturer,Location,km_Driven,Fuel_Type,Owner_Type,Engine CC,Power(bhp),Seats,Mileage Km/L,Price,Brand,No of Years,Transmission_Manual
3592,Honda City i VTEC SV,Honda,Delhi,54.257,Petrol,First,1497,117.3,5,17.4,6.25,Honda,8,1
3593,Skoda Rapid 1.6 TDI Elegance,Skoda,Hyderabad,93.0,Diesel,First,1598,103.5,5,20.5,5.0,Skoda,9,1
3594,Mercedes-Benz E-Class E270 CDI,MercedesBenz,Hyderabad,102.0,Diesel,Second,2987,198.5,5,11.0,4.65,Mercedes-Benz,17,0
3595,Hyundai Santa Fe 4WD AT,Hyundai,Coimbatore,28.881,Diesel,First,2199,194.3,7,13.01,21.37,Hyundai,6,0
3596,Maruti Alto LXi,Maruti,Hyderabad,52.195,Petrol,First,796,46.3,5,19.7,1.75,Maruti,15,1
3597,ISUZU D-MAX V-Cross 4X4,ISUZU,Coimbatore,20.422,Diesel,First,2499,134.0,5,12.4,16.09,ISUZU,4,1
3598,Hyundai Verna 1.4 CRDi GL,Hyundai,Kolkata,38.0,Diesel,First,1396,88.7,5,24.8,4.1,Hyundai,10,1
3599,Ford Figo Diesel ZXI,Ford,Coimbatore,92.885,Diesel,First,1399,68.0,5,20.0,3.56,Ford,7,1
3600,Honda City 1.5 S MT,Honda,Pune,43.0,Petrol,Second,1497,118.0,5,17.0,4.21,Honda,12,1
3601,Maruti Swift VDI BSIV W ABS,Maruti,Coimbatore,70.478,Diesel,First,1248,74.0,5,17.8,6.86,Maruti,6,1
3602,Hyundai Verna 1.6 CRDi S,Hyundai,Delhi,57.0,Diesel,First,1582,126.2,5,23.9,6.6,Hyundai,7,1
3603,Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyundai,Coimbatore,32.434,Petrol,First,1591,121.3,5,13.0,14.35,Hyundai,4,0
3604,Ford Ecosport 1.5 DV5 MT Titanium,Ford,Hyderabad,32.0,Diesel,First,1498,89.84,5,22.7,9.5,Ford,5,1
3605,BMW X6 xDrive30d,BMW,Delhi,59.0,Diesel,First,2993,241.0,4,11.2,21.9,BMW,11,0
3606,BMW 5 Series 2013-2017 520d Luxury Line,BMW,Coimbatore,76.467,Diesel,First,1995,190.0,5,18.12,30.45,BMW,6,0
3607,Ford Figo Aspire 1.5 TDCi Ambiente,Ford,Hyderabad,100.0,Diesel,First,1498,99.0,5,25.83,5.1,Ford,6,1
3608,Hyundai Verna VTVT 1.6 AT EX,Hyundai,Pune,37.086,Petrol,First,1591,121.3,5,17.0,5.44,Hyundai,9,0
3609,Ford Ikon 1.4 TDCi DuraTorq,Ford,Jaipur,135.0,Diesel,First,1399,68.0,5,13.8,1.6,Ford,12,1
3610,Audi A6 2011-2015 2.0 TDI,Audi,Kochi,54.862,Diesel,First,1968,174.33,5,17.68,16.67,Audi,8,0
3611,Honda CR-V Sport,Honda,Hyderabad,67.758,Petrol,First,2354,74.0,5,10.8,9.5,Honda,12,1
3612,Hyundai i20 2015-2017 Sportz AT 1.4,Hyundai,Pune,56.2,Petrol,First,1396,98.6,5,15.0,3.85,Hyundai,10,0
3613,Toyota Fortuner 2.8 4WD MT,Toyota,Kochi,169.006,Diesel,First,2755,174.5,7,14.24,10.64,Toyota,11,1
3614,Renault KWID RXT,Renault,Bangalore,20.229,Petrol,First,799,53.3,5,25.17,3.5,Renault,6,1
3615,Chevrolet Spark 1.0 LT,Chevrolet,Chennai,62.0,Petrol,Third,995,62.0,5,18.0,1.1,Chevrolet,14,1
3616,Hyundai Verna Transform VTVT,Hyundai,Hyderabad,51.5,Petrol,Second,1599,103.2,5,16.2,2.6,Hyundai,11,1
3617,BMW 3 Series 320d Sport Line,BMW,Hyderabad,69.0,Diesel,First,1995,184.0,5,18.88,18.5,BMW,10,0
3619,Maruti Swift Dzire VDI,Maruti,Hyderabad,62.476,Diesel,First,1248,74.0,5,26.59,7.95,Maruti,7,1
3620,Hyundai Xcent 1.2 CRDi E Plus,Hyundai,Jaipur,60.5,Diesel,First,1186,73.97,5,25.4,5.49,Hyundai,5,1
3621,Honda Jazz V CVT,Honda,Mumbai,17.978,Petrol,First,1199,88.7,5,19.0,6.95,Honda,5,0
3622,Tata Indigo LS,Tata,Jaipur,300.0,Diesel,First,1405,70.0,5,17.0,1.0,Tata,14,1
3623,Ford Fiesta Classic 1.4 Duratorq CLXI,Ford,Chennai,123.0,Diesel,Second,1399,67.0,5,17.8,4.45,Ford,9,1
3624,Maruti S-Cross Alpha DDiS 200 SH,Maruti,Kolkata,45.296,Diesel,First,1248,88.5,5,25.1,6.99,Maruti,6,1
3625,Maruti SX4 Zxi with Leather BSIII,Maruti,Coimbatore,77.325,Petrol,First,1586,104.68,5,15.6,3.51,Maruti,14,1
3626,Maruti Baleno Zeta Automatic,Maruti,Kochi,25.858,Petrol,First,1197,83.1,5,21.4,7.54,Maruti,4,0
3627,Maruti Ritz LDi,Maruti,Bangalore,120.0,Diesel,First,1248,73.94,5,23.2,3.65,Maruti,6,1
3628,Hyundai Elantra CRDi SX AT,Hyundai,Ahmedabad,22.0,Diesel,First,1582,126.24,5,19.5,16.0,Hyundai,6,0
3629,Chevrolet Spark 1.0 LT,Chevrolet,Kolkata,11.0,Petrol,First,995,62.1,5,16.2,1.4,Chevrolet,10,1
3630,Hyundai i20 1.2 Spotz,Hyundai,Mumbai,3.9,Petrol,First,1197,81.83,5,18.6,6.45,Hyundai,5,1
3631,Hyundai Xcent 1.1 CRDi Base,Hyundai,Hyderabad,106.092,Diesel,First,1120,71.0,5,24.4,4.4,Hyundai,6,1
3632,Honda Jazz 1.2 V CVT i VTEC,Honda,Delhi,27.0,Petrol,First,1199,88.7,5,19.0,5.95,Honda,7,0
3633,Honda Brio S MT,Honda,Ahmedabad,11.0,Petrol,First,1198,86.8,5,19.4,3.9,Honda,9,1
3634,Mercedes-Benz E-Class E250 CDI Avantgrade,MercedesBenz,Coimbatore,39.753,Diesel,First,2143,201.1,5,13.0,35.28,Mercedes-Benz,6,0
3635,Tata Hexa XT,Tata,Pune,39.8,Diesel,First,2179,153.86,7,17.6,14.25,Tata,5,1
3636,Hyundai Xcent 1.1 CRDi Base,Hyundai,Pune,73.0,Diesel,First,1120,71.0,5,24.4,4.5,Hyundai,5,1
3637,Ford Ecosport 1.5 DV5 MT Titanium Optional,Ford,Pune,55.0,Diesel,First,1498,89.84,5,22.7,7.5,Ford,7,1
3638,Tata Nano XTA,Tata,Coimbatore,18.351,Petrol,First,624,37.48,4,21.9,3.41,Tata,5,0
3639,Honda Brio VX,Honda,Pune,45.0,Petrol,Second,1198,86.8,5,19.4,3.25,Honda,9,1
3640,Maruti Ertiga SHVS ZDI Plus,Maruti,Hyderabad,112.2,Diesel,First,1248,88.5,7,24.52,8.3,Maruti,6,1
3641,Hyundai i10 Sportz 1.2,Hyundai,Bangalore,29.0,Petrol,First,1197,78.9,5,20.36,3.45,Hyundai,12,1
3642,Hyundai Santro Xing XO,Hyundai,Hyderabad,57.309,Petrol,First,1086,74.0,5,17.0,2.1,Hyundai,15,1
3643,Mahindra XUV500 W10 2WD,Mahindra,Mumbai,53.392,Diesel,First,2179,140.0,7,16.0,11.95,Mahindra,7,1
3644,Volkswagen Vento Diesel Highline,Volkswagen,Hyderabad,71.0,Diesel,First,1598,103.6,5,20.54,4.25,Volkswagen,12,1
3645,Tata Safari Storme 2012-2015 VX,Tata,Hyderabad,93.0,Diesel,First,2179,138.1,7,14.0,8.25,Tata,8,1
3646,Honda Accord 2.4 Elegance M/T,Honda,Hyderabad,119.0,Petrol,First,2354,180.0,5,10.2,5.95,Honda,12,1
3647,Maruti Eeco 7 Seater Standard,Maruti,Coimbatore,42.225,Petrol,First,1196,73.0,7,15.1,4.3,Maruti,6,1
3648,Maruti Swift VDI,Maruti,Ahmedabad,65.0,Diesel,First,1248,74.0,5,22.9,3.9,Maruti,10,1
3649,Maruti Baleno Zeta Automatic,Maruti,Pune,27.809,Petrol,First,1197,83.1,5,21.4,6.41,Maruti,6,0
3650,Mahindra XUV500 W8 2WD,Mahindra,Coimbatore,65.1,Diesel,First,2179,140.0,7,15.1,8.36,Mahindra,7,1
3651,Hyundai Xcent 1.2 Kappa S,Hyundai,Chennai,51.0,Petrol,First,1197,82.0,5,19.1,3.85,Hyundai,8,1
3652,Mercedes-Benz New C-Class C 220 CDI Style,MercedesBenz,Hyderabad,10.0,Diesel,First,2143,167.62,5,19.27,36.0,Mercedes-Benz,5,0
3653,Skoda Superb 1.8 TSI MT,Skoda,Kolkata,54.895,Petrol,First,1798,160.0,5,13.14,7.5,Skoda,11,1
3654,Volkswagen CrossPolo 1.5 TDI,Volkswagen,Hyderabad,80.768,Diesel,First,1498,88.73,5,20.14,5.7,Volkswagen,7,1
3655,Maruti Ignis 1.2 Delta,Maruti,Kochi,12.076,Petrol,First,1197,81.8,5,20.89,5.5,Maruti,3,1
3656,Maruti Swift VDI BSIV,Maruti,Chennai,49.0,Diesel,First,1248,74.0,5,25.2,5.9,Maruti,6,1
3657,Honda City i VTEC VX Option,Honda,Mumbai,42.366,Petrol,First,1497,117.3,5,17.8,7.75,Honda,7,1
3658,BMW 5 Series 530d Highline Sedan,BMW,Ahmedabad,68.0,Diesel,First,2993,235.0,5,11.5,18.0,BMW,12,0
3659,Skoda Laura Ambiente,Skoda,Hyderabad,122.397,Diesel,First,1896,106.0,5,17.5,4.4,Skoda,14,1
3660,Volkswagen Polo GT TSI,Volkswagen,Coimbatore,50.534,Petrol,First,1197,103.5,5,17.21,8.27,Volkswagen,5,0
3661,Renault Duster 85PS Diesel RxL,Renault,Ahmedabad,55.3,Diesel,First,1461,83.8,5,19.87,4.75,Renault,8,1
3662,Honda City 1.5 S AT,Honda,Hyderabad,73.095,Petrol,First,1497,118.0,5,16.8,3.8,Honda,14,0
3663,Volkswagen Vento Diesel Highline,Volkswagen,Ahmedabad,51.1,Diesel,First,1598,103.6,5,20.54,3.4,Volkswagen,11,1
3664,Hyundai Grand i10 Sportz,Hyundai,Pune,13.436,Petrol,Second,1197,82.0,5,18.9,4.7,Hyundai,6,1
3665,Ford Fiesta 1.4 ZXi Duratec,Ford,Pune,76.0,Petrol,Second,1388,68.0,5,16.6,1.49,Ford,14,1
3666,Hyundai Xcent 1.1 CRDi S,Hyundai,Mumbai,63.141,Diesel,Second,1120,71.0,5,24.4,4.5,Hyundai,6,1
3667,Honda Amaze VX i-DTEC,Honda,Hyderabad,74.885,Diesel,First,1498,98.6,5,25.8,5.4,Honda,8,1
3668,Honda City i VTEC CVT VX,Honda,Hyderabad,14.0,Petrol,First,1497,117.3,5,18.0,11.5,Honda,6,0
3669,Renault Fluence 1.5,Renault,Pune,56.0,Diesel,Second,1461,108.5,5,20.4,3.5,Renault,10,1
3670,BMW 5 Series 520d Luxury Line,BMW,Ahmedabad,46.0,Diesel,First,1995,190.0,5,22.48,16.5,BMW,12,0
3671,Maruti SX4 ZXI MT BSIV,Maruti,Mumbai,51.8,Petrol,First,1586,103.3,5,15.5,3.9,Maruti,10,1
3672,Honda City ZX CVT,Honda,Hyderabad,81.0,Petrol,First,1497,78.0,5,16.4,3.25,Honda,15,0
3673,Volkswagen Ameo 1.2 MPI Comfortline,Volkswagen,Kochi,17.37,Petrol,First,1198,73.75,5,17.0,5.84,Volkswagen,4,1
3674,Volkswagen Ameo 1.2 MPI Comfortline,Volkswagen,Hyderabad,18.456,Petrol,First,1198,73.75,5,17.0,5.75,Volkswagen,6,1
3675,Audi A4 2.0 TDI Multitronic,Audi,Delhi,59.0,Diesel,First,1968,140.0,5,16.55,10.0,Audi,12,0
3676,Maruti Wagon R VXI,Maruti,Mumbai,141.537,Petrol,Second,998,67.1,5,18.9,1.05,Maruti,16,1
3677,Hyundai Verna SX CRDi AT,Hyundai,Delhi,51.0,Diesel,First,1582,126.32,5,19.08,5.64,Hyundai,9,0
3678,Mercedes-Benz GLC 220d 4MATIC Style,MercedesBenz,Coimbatore,29.311,Diesel,First,2143,170.0,5,17.9,50.97,Mercedes-Benz,3,0
3679,BMW 3 Series Luxury Line,BMW,Mumbai,31.0,Diesel,First,1995,190.0,5,21.76,29.95,BMW,6,0
3680,Honda Mobilio V Option i DTEC,Honda,Mumbai,80.0,Diesel,Second,1498,98.6,7,24.2,4.85,Honda,8,1
3681,Hyundai Creta 1.6 CRDi AT SX Plus,Hyundai,Hyderabad,33.0,Diesel,First,1582,126.2,5,17.01,14.5,Hyundai,6,0
3682,Honda City 1.5 S MT,Honda,Hyderabad,71.556,Petrol,First,1497,118.0,5,17.0,5.5,Honda,11,1
3683,Ford Fiesta 1.4 TDCi EXI,Ford,Bangalore,85.0,Diesel,First,1399,68.0,5,17.8,3.2,Ford,11,1
3684,Maruti Swift Dzire LDI,Maruti,Chennai,91.0,Diesel,First,1248,74.0,5,26.59,4.5,Maruti,6,1
3685,Mercedes-Benz E-Class E250 CDI Launch Edition,MercedesBenz,Coimbatore,73.187,Diesel,First,2143,204.0,5,13.0,30.72,Mercedes-Benz,7,0
3686,Chevrolet Captiva LT,Chevrolet,Jaipur,232.0,Diesel,First,1991,147.9,7,11.5,3.5,Chevrolet,13,1
3687,Toyota Innova 2.5 V Diesel 7-seater,Toyota,Bangalore,127.079,Diesel,First,2494,102.0,7,12.8,6.99,Toyota,15,1
3688,Mahindra Quanto C8,Mahindra,Kochi,58.816,Diesel,First,1493,100.0,7,17.21,3.45,Mahindra,8,1
3689,Honda City i VTEC V,Honda,Kochi,63.818,Petrol,First,1497,117.3,5,17.4,6.57,Honda,7,1
3690,Audi A4 2.0 TDI 177 Bhp Premium Plus,Audi,Kolkata,40.0,Diesel,First,1968,174.33,5,17.11,17.5,Audi,8,0
3691,Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Delhi,77.445,Diesel,First,1199,73.9,5,22.07,3.75,Volkswagen,9,1
3692,Ford EcoSport 1.5 Petrol Titanium Plus AT,Ford,Pune,14.0,Petrol,First,1497,121.36,5,14.8,9.99,Ford,5,0
3693,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Toyota,Kolkata,85.122,Diesel,First,2494,100.0,7,12.99,8.2,Toyota,10,1
3694,Honda City 1.5 EXI,Honda,Jaipur,123.0,Petrol,Third,1493,100.0,5,13.0,1.1,Honda,17,1
3695,Maruti SX4 Green Vxi (CNG),Maruti,Kochi,61.0,CNG,First,1586,85.7,5,22.1,3.89,Maruti,7,1
3696,Maruti Alto 800 2016-2019 LXI Optional,Maruti,Chennai,63.714,Petrol,First,796,47.3,5,24.7,2.45,Maruti,7,1
3697,Mercedes-Benz M-Class ML 320 CDI,MercedesBenz,Pune,53.0,Diesel,First,2987,224.34,5,8.7,13.75,Mercedes-Benz,13,0
3698,Maruti Swift Dzire LDI,Maruti,Kolkata,60.0,Diesel,First,1248,74.0,5,26.59,3.0,Maruti,5,1
3699,Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,Ahmedabad,33.0,Diesel,First,1248,88.5,5,24.3,9.25,Maruti,5,1
3700,Volvo S60 D5 Summum,Volvo,Mumbai,31.0,Diesel,First,2400,215.0,5,13.2,17.65,Volvo,9,0
3701,Toyota Fortuner 4x2 AT,Toyota,Delhi,79.0,Diesel,First,2982,168.5,7,12.55,18.25,Toyota,8,0
3702,Hyundai i20 Sportz Option Diesel,Hyundai,Kochi,67.914,Diesel,First,1396,90.0,5,23.0,3.45,Hyundai,9,1
3703,Audi A4 35 TDI Premium,Audi,Bangalore,58.97,Diesel,First,1968,174.33,5,17.11,23.75,Audi,7,0
3704,Nissan Terrano XV D Pre,Nissan,Mumbai,60.0,Diesel,Second,1461,108.5,5,19.64,5.45,Nissan,9,1
3705,Maruti Celerio ZXI AMT,Maruti,Coimbatore,35.225,Petrol,First,998,67.04,5,23.1,5.25,Maruti,5,0
3706,Maruti Esteem Vxi,Maruti,Delhi,69.496,Petrol,First,1298,74.0,5,15.9,1.1,Maruti,17,1
3707,Hyundai i10 Sportz AT,Hyundai,Delhi,62.282,Petrol,First,1197,78.9,5,16.95,2.9,Hyundai,10,0
3708,BMW 3 Series 320d,BMW,Hyderabad,80.0,Diesel,First,1995,190.0,5,22.69,14.2,BMW,12,0
3709,Hyundai Grand i10 Sportz,Hyundai,Kochi,43.698,Petrol,First,1197,82.0,5,18.9,5.8,Hyundai,4,1
3710,Hyundai Grand i10 Asta Option AT,Hyundai,Coimbatore,28.052,Petrol,First,1197,82.0,5,18.9,7.22,Hyundai,5,0
3711,Hyundai Grand i10 1.2 Kappa Sportz,Hyundai,Coimbatore,29.091,Petrol,First,1197,81.86,5,18.9,4.87,Hyundai,6,1
3712,Volkswagen Polo 1.2 MPI Comfortline,Volkswagen,Delhi,63.0,Petrol,First,1198,74.0,5,16.47,3.3,Volkswagen,9,1
3713,Honda City ZX EXi,Honda,Hyderabad,91.0,Petrol,Second,1497,78.0,5,17.7,3.0,Honda,15,1
3714,Mercedes-Benz GLA Class 200 CDI,MercedesBenz,Hyderabad,30.0,Diesel,First,2143,136.0,5,17.9,26.0,Mercedes-Benz,8,0
3715,Maruti Omni 8 Seater BSIV,Maruti,Hyderabad,24.571,Petrol,First,796,35.0,5,14.0,2.9,Maruti,5,1
3716,Hyundai Verna 1.6 SX VTVT AT,Hyundai,Bangalore,45.0,Petrol,First,1591,121.3,5,15.74,7.5,Hyundai,8,0
3717,Maruti Alto 800 LXI,Maruti,Hyderabad,24.617,Petrol,First,796,47.3,5,22.74,2.36,Maruti,7,1
3718,Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,Coimbatore,26.927,Diesel,First,1248,88.5,5,24.3,11.39,Maruti,5,1
3719,Mahindra XUV500 W8 2WD,Mahindra,Kochi,87.736,Diesel,First,2179,140.0,7,15.1,7.02,Mahindra,9,1
3720,Maruti Vitara Brezza ZDi,Maruti,Delhi,35.299,Diesel,First,1248,88.5,5,24.3,8.0,Maruti,6,1
3721,Hyundai i20 1.2 Spotz,Hyundai,Kochi,51.612,Petrol,First,1197,81.83,5,18.6,7.11,Hyundai,5,1
3722,Mercedes-Benz E-Class 250 D W 210,MercedesBenz,Mumbai,55.3,Diesel,First,1796,157.7,5,10.0,3.9,Mercedes-Benz,24,0
3723,Maruti Alto LXi,Maruti,Hyderabad,65.09,Petrol,First,796,46.3,5,19.7,2.15,Maruti,13,1
3724,Honda Amaze S i-Vtech,Honda,Kolkata,40.0,Petrol,First,1198,86.7,5,18.0,3.25,Honda,9,1
3725,Land Rover Range Rover Sport HSE,Land,Kochi,38.467,Diesel,First,2993,255.0,5,12.65,70.66,Land,7,0
3726,Hyundai Grand i10 CRDi Magna,Hyundai,Mumbai,71.904,Diesel,First,1120,70.0,5,24.0,4.61,Hyundai,9,1
3727,Honda Civic 2006-2010 1.8 S MT,Honda,Mumbai,87.0,Petrol,First,1799,130.0,5,13.5,2.35,Honda,14,1
3728,Hyundai Grand i10 CRDi Magna,Hyundai,Chennai,33.0,Diesel,Second,1120,70.0,5,24.0,4.05,Hyundai,8,1
3729,Maruti 800 AC Uniq,Maruti,Jaipur,22.1,Petrol,Second,796,37.0,4,16.1,0.8,Maruti,13,1
3730,Toyota Etios Liva Diesel,Toyota,Hyderabad,59.589,Diesel,First,1364,67.1,5,23.59,5.6,Toyota,8,1
3731,Hyundai i20 Magna 1.4 CRDi,Hyundai,Delhi,44.0,Diesel,First,1396,88.73,5,22.54,5.35,Hyundai,7,1
3732,Maruti Alto K10 VXI,Maruti,Mumbai,12.0,Petrol,First,998,67.1,5,24.07,3.25,Maruti,5,1
3733,BMW X1 sDrive20d,BMW,Pune,66.0,Diesel,Second,1995,184.0,5,17.05,11.5,BMW,10,0
3734,Maruti Celerio VXI AT,Maruti,Pune,38.009,Petrol,First,998,67.04,5,23.1,4.25,Maruti,6,0
3735,Skoda Superb Elegance 1.8 TSI AT,Skoda,Mumbai,35.0,Petrol,Second,1798,157.75,5,13.7,4.45,Skoda,13,0
3736,Mahindra Xylo E4,Mahindra,Pune,70.0,Diesel,First,2498,112.0,7,14.0,2.85,Mahindra,13,1
3737,Mahindra XUV500 W8 2WD,Mahindra,Delhi,86.0,Diesel,First,2179,140.0,7,15.1,7.85,Mahindra,8,1
3738,Maruti Swift Dzire VXI,Maruti,Pune,32.0,Petrol,First,1197,85.8,5,19.1,5.3,Maruti,6,1
3739,Ford Ecosport 1.0 Ecoboost Platinum Edition,Ford,Mumbai,15.0,Petrol,First,999,123.24,5,18.88,8.0,Ford,5,1
3740,Toyota Corolla Altis Diesel D4DG,Toyota,Coimbatore,69.918,Diesel,First,1364,87.2,5,21.43,9.43,Toyota,8,1
3741,Hyundai i20 2015-2017 1.2 Magna,Hyundai,Pune,39.0,Petrol,First,1197,80.0,5,18.5,2.75,Hyundai,10,1
3742,Renault Captur 1.5 Diesel Platine Mono,Renault,Mumbai,1.011,Diesel,First,1461,108.45,5,20.37,13.5,Renault,4,1
3743,Mercedes-Benz E-Class 280 CDI,MercedesBenz,Hyderabad,85.0,Diesel,First,2987,198.5,5,11.0,9.99,Mercedes-Benz,13,0
3744,Maruti Baleno RS 1.0 Petrol,Maruti,Chennai,46.663,Petrol,First,998,100.0,5,21.1,6.95,Maruti,5,1
3745,Nissan Sunny 2011-2014 XL AT Special Edition,Nissan,Chennai,27.0,Petrol,First,1498,99.6,5,17.97,6.75,Nissan,7,0
3746,Hyundai Grand i10 AT Asta,Hyundai,Chennai,15.0,Petrol,First,1197,82.0,5,18.9,5.5,Hyundai,7,0
3747,Maruti Ciaz Zeta,Maruti,Kochi,10.575,Petrol,First,1462,103.25,5,21.56,9.18,Maruti,4,1
3748,Hyundai Xcent 1.2 Kappa S,Hyundai,Jaipur,12.5,Petrol,First,1197,82.0,5,19.1,4.15,Hyundai,8,1
3749,Hyundai Verna 1.6 SX CRDi (O),Hyundai,Ahmedabad,52.0,Diesel,First,1582,126.32,5,22.32,6.5,Hyundai,10,1
3750,Maruti Wagon R VXI 1.2,Maruti,Kochi,49.818,Petrol,First,1197,81.8,5,21.5,4.11,Maruti,7,1
3751,Hyundai Verna CRDi,Hyundai,Hyderabad,90.0,Diesel,Second,1493,110.0,5,16.8,2.25,Hyundai,14,1
3752,Toyota Etios Liva G,Toyota,Kochi,52.207,Petrol,First,1197,78.9,5,17.71,4.56,Toyota,7,1
3753,Mahindra Xylo E4 ABS BS III,Mahindra,Pune,167.362,Diesel,First,2498,112.0,7,11.68,4.0,Mahindra,9,1
3754,Toyota Etios Liva GD,Toyota,Coimbatore,49.894,Diesel,First,1364,67.06,5,23.59,5.27,Toyota,7,1
3755,Mahindra Thar DI 4X4,Mahindra,Kochi,13.024,Diesel,First,2523,63.0,7,18.06,9.11,Mahindra,3,1
3756,Nissan X-Trail SLX MT,Nissan,Pune,128.0,Diesel,Second,1995,147.6,5,14.42,6.2,Nissan,12,1
3757,Toyota Innova Crysta 2.8 ZX AT,Toyota,Kochi,26.023,Diesel,First,2755,171.5,7,11.36,19.97,Toyota,5,0
3758,Hyundai Creta 1.4 CRDi S,Hyundai,Delhi,42.784,Diesel,First,1396,88.7,5,21.38,10.17,Hyundai,6,1
3759,Maruti Swift VDI,Maruti,Pune,115.0,Diesel,First,1248,74.0,5,28.4,4.5,Maruti,8,1
3760,Hyundai Verna 1.6 CRDI SX Option,Hyundai,Kochi,30.529,Diesel,First,1582,126.2,5,23.9,14.28,Hyundai,3,1
3761,Maruti Alto LXi BSIII,Maruti,Kochi,14.814,Petrol,Second,796,46.3,5,19.7,2.47,Maruti,10,1
3762,Maruti S Cross DDiS 200 Alpha,Maruti,Ahmedabad,58.0,Diesel,First,1248,88.5,5,23.65,7.9,Maruti,6,1
3763,Hyundai EON Era,Hyundai,Hyderabad,68.128,Petrol,First,814,55.2,5,21.1,2.3,Hyundai,11,1
3764,Nissan Terrano XL,Nissan,Hyderabad,63.22,Petrol,First,1598,102.5,5,13.24,6.5,Nissan,9,1
3765,Hyundai EON Era,Hyundai,Hyderabad,30.0,Petrol,First,814,55.2,5,21.1,3.25,Hyundai,6,1
3766,Tata Zest Quadrajet 1.3 XT,Tata,Bangalore,27.768,Diesel,First,1248,88.7,5,20.65,5.85,Tata,5,1
3767,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,MercedesBenz,Hyderabad,53.0,Diesel,Second,2143,203.0,5,14.21,29.0,Mercedes-Benz,8,0
3768,Audi Q5 2.0 TDI Premium Plus,Audi,Coimbatore,87.652,Diesel,Second,1968,174.3,5,14.16,25.71,Audi,8,0
3769,Ford Fiesta 1.6 ZXi Leather,Ford,Chennai,94.873,Petrol,Second,1596,101.0,5,15.3,1.85,Ford,14,1
3770,BMW 3 Series 320d Prestige,BMW,Mumbai,56.0,Diesel,First,1995,184.0,5,18.88,22.75,BMW,7,0
3771,Maruti Baleno RS 1.0 Petrol,Maruti,Kochi,18.678,Petrol,First,998,100.0,5,21.1,8.32,Maruti,4,1
3772,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,MercedesBenz,Delhi,30.0,Diesel,First,2143,203.0,5,14.21,26.0,Mercedes-Benz,8,0
3773,Hyundai i10 Sportz 1.2,Hyundai,Hyderabad,59.0,Petrol,First,1197,78.9,5,20.36,3.45,Hyundai,9,1
3774,Hyundai Grand i10 Asta Option,Hyundai,Mumbai,13.0,Petrol,First,1197,82.0,5,18.9,5.15,Hyundai,5,1
3775,Honda Brio S MT,Honda,Kochi,74.325,Petrol,First,1198,86.8,5,19.4,3.51,Honda,8,1
3776,Hyundai i20 Magna 1.4 CRDi (Diesel),Hyundai,Kolkata,45.0,Diesel,First,1396,88.76,5,21.9,3.45,Hyundai,7,1
3777,Volkswagen Polo Petrol Highline 1.2L,Volkswagen,Pune,57.0,Petrol,First,1198,73.9,5,16.47,3.75,Volkswagen,9,1
3778,Honda City 1.5 EXI,Honda,Pune,125.943,Petrol,Second,1493,100.0,5,13.0,1.45,Honda,21,1
3779,Skoda Octavia Ambiente 1.9 TDI,Skoda,Delhi,80.0,Diesel,First,1896,66.0,5,18.7,2.2,Skoda,14,1
3780,Ford Endeavour 2.5L 4X2,Ford,Hyderabad,154.0,Diesel,First,2499,141.0,7,13.1,7.99,Ford,12,1
3781,Chevrolet Cruze LTZ,Chevrolet,Bangalore,62.0,Diesel,Second,1991,147.9,5,18.3,6.75,Chevrolet,9,1
3782,Honda Mobilio V i DTEC,Honda,Kolkata,45.0,Diesel,First,1498,98.6,7,24.2,5.0,Honda,8,1
3783,Maruti Ertiga VDI,Maruti,Pune,105.0,Diesel,Second,1248,88.76,7,20.77,5.9,Maruti,10,1
3784,Hyundai Grand i10 Sportz,Hyundai,Mumbai,26.0,Petrol,First,1197,82.0,5,18.9,3.75,Hyundai,9,1
3785,Jaguar XF 3.0 Litre S Premium Luxury,Jaguar,Mumbai,30.9,Diesel,First,2993,270.9,5,14.74,29.5,Jaguar,8,0
3786,Honda Amaze VX i-Vtech,Honda,Chennai,48.0,Petrol,First,1198,86.7,5,18.0,4.75,Honda,8,1
3787,Audi A6 2.7 TDI,Audi,Pune,112.719,Diesel,First,2698,179.5,5,12.4,11.5,Audi,11,0
3788,Hyundai i20 1.2 Spotz,Hyundai,Chennai,5.0,Petrol,First,1197,81.83,5,18.6,6.95,Hyundai,5,1
3789,Volkswagen Ameo 1.2 MPI Highline Plus 16,Volkswagen,Mumbai,16.0,Petrol,First,1198,73.75,5,17.0,5.4,Volkswagen,6,1
3790,Renault Fluence 2.0,Renault,Jaipur,63.0,Petrol,First,1997,135.1,5,13.4,4.75,Renault,11,0
3791,Maruti Alto K10 VXI,Maruti,Chennai,28.3,Petrol,First,998,67.1,5,24.07,2.15,Maruti,11,1
3792,Maruti Alto Std,Maruti,Jaipur,49.0,Petrol,First,796,46.3,5,19.7,0.9,Maruti,17,1
